Machine_Settings,Material_Quality,Temperature,Humidity,Production_Speed,Sensor_Vibration,Shift,Material_Type,Operator_Skill_Level,Defect
126.68013502297504,0.8112091521876297,15.928337532643436,33.4274349891769,94.75096456221829,0.557989739963253,Morning,Type_B,Expert,1
101.3108993050043,1.2974891757757812,27.319552165471563,62.38569311195319,81.14500965529638,1.2207011153037306,Afternoon,Type_B,Expert,1
94.87971639943142,0.7776134566232198,20.694996648100187,66.19772853187291,122.85807096817771,1.9377183570176153,Night,Type_A,Beginner,1
85.87333672627761,0.9828743916125593,23.573252931254014,49.71894415691598,110.77048132604676,1.8864987086041187,Morning,Type_A,Beginner,1
116.454021366053,0.7408558595452639,29.753331272568303,57.630450953351,84.22413082046126,2.085340703900778,Night,Type_C,Intermediate,1
97.36901993299291,1.2663105144104918,15.023918559064418,32.79153120713673,80.37915908570373,1.892496512538619,Afternoon,Type_A,Beginner,1
104.10603693211891,1.2789549645090639,17.18175211048299,38.79217591425888,71.45066851625323,1.7265711572029239,Morning,Type_C,Expert,1
71.12738802618131,1.1316334372023842,26.686664910290332,35.975047786268846,57.84864367402594,1.4723241935152904,Afternoon,Type_C,Beginner,1
107.05812982455262,0.9099957061781013,27.076912278117568,54.04642334200136,112.57109065192589,0.9169966409759411,Afternoon,Type_B,Intermediate,1
106.72574336334529,0.8526294406705746,26.538706785491332,37.90159575064428,100.56936381437552,1.637096111713236,Afternoon,Type_A,Intermediate,1
107.01603981248542,0.8591819947222284,23.05498336564244,32.393852622034025,73.4848410752846,1.7732494964166823,Night,Type_C,Expert,1
126.62488471087745,0.7763764152520448,29.68285471534584,42.08829130944043,55.512452558336264,0.7474866568294325,Morning,Type_A,Intermediate,1
110.909217946209,1.0154853718460337,20.942768399929808,57.088497164558106,51.89010682637637,1.6302946772062696,Afternoon,Type_C,Beginner,1
91.57047403442716,0.7850903654208865,24.029155471696683,53.11454897047418,123.84959296651174,0.6954974263871032,Afternoon,Type_C,Intermediate,1
96.22191722796049,0.8900383999320738,15.950535068232725,43.22899861978543,68.825318915517,1.5941536046129836,Night,Type_C,Expert,1
111.8578717556359,1.076023885575463,21.147861748610083,63.339155033735054,76.66436193895066,0.8178377820372831,Morning,Type_A,Beginner,1
73.61352829775619,1.1365261657544499,25.837501312648833,41.05076432048358,51.411219378059634,0.738027094416666,Afternoon,Type_B,Intermediate,1
110.00600292674005,0.7145636227732367,18.58108261156049,40.42190553462731,65.0639054832179,0.7262001120276733,Afternoon,Type_C,Beginner,1
110.23827217708956,0.9580695906260439,29.157413836097227,52.39789643158353,137.4445717562496,2.322050625661814,Morning,Type_C,Beginner,1
82.62295366443045,1.0912747569052834,25.301750514649335,49.128625593831025,74.20608347424577,1.6961746349048843,Morning,Type_A,Beginner,1
77.7355778592912,1.2119475856951079,19.313630742863573,47.838906424014425,145.3958198483072,1.000317444404278,Night,Type_A,Expert,1
88.92570105545103,0.9851948693272494,26.534983840587845,36.23142475816269,66.43468384001389,0.6428977559841829,Afternoon,Type_B,Intermediate,1
91.82264625655736,1.2815235230306112,16.247471577121637,50.18584766531964,75.32614586596443,1.572362837024205,Night,Type_B,Expert,1
104.21180622507278,0.8593795285248683,29.621616337656846,40.36075669101777,136.77099684769925,0.7896059417536172,Night,Type_C,Expert,1
96.31609080773922,0.7081052239760313,15.739278886103378,45.687195304760614,92.66083386918211,2.0568058688090014,Morning,Type_C,Intermediate,1
129.30243028355358,0.9902517188210417,29.001838367230775,59.34281790682425,76.78289391936059,1.4922193132036146,Night,Type_C,Intermediate,1
76.12268864488169,0.8536682770120108,18.792808166223917,67.47451302237423,119.28137627201797,1.9528977697146797,Afternoon,Type_A,Beginner,1
82.53260536569007,1.1942306032139016,26.367361615363357,60.95451860757297,55.122840398223985,1.291453197640284,Afternoon,Type_A,Intermediate,1
79.67857107309977,0.8396636033086673,15.001105491496592,46.22535578493055,139.06051765785045,1.9046454892407212,Afternoon,Type_C,Intermediate,1
109.1864995279239,0.8863775309747838,18.813601337693996,53.72132557315055,134.15615453566596,1.8692287126860243,Morning,Type_A,Intermediate,1
85.19749615238693,1.1747364586114675,26.2365090997458,59.85991263502816,58.57970351324359,1.622832416151407,Morning,Type_C,Intermediate,1
97.97864637137837,1.129085951215216,22.985041063459832,46.568842003835655,129.86187466244945,2.191479268316259,Afternoon,Type_C,Expert,1
84.66553552009617,1.0348307419943574,16.724282244556722,44.40992635249204,146.11704418831957,1.6649471472047537,Afternoon,Type_C,Intermediate,1
79.53817501873118,1.1229688371536557,20.90444618755913,35.40973183823453,99.20696191548934,1.6562208215596446,Morning,Type_B,Beginner,1
76.6225084698583,0.9511821181420159,20.633240326268137,59.45043205903502,106.81533501260378,1.1159662146846672,Afternoon,Type_B,Intermediate,1
109.37977536791641,0.7031860285688006,23.52243366271425,63.540343632304996,117.97967402259275,2.3630125322351336,Afternoon,Type_C,Intermediate,1
78.29097708091683,0.7068130771073154,25.019656086903268,42.66337644119811,76.6726943216011,1.5342791431075704,Night,Type_B,Beginner,1
81.79494170080321,1.006733072544212,27.61245363618375,61.34031062570141,114.96612589883748,1.2834293151471428,Morning,Type_B,Expert,1
92.12351023965785,0.7499745878313995,22.45847095466059,54.408522333479496,97.4867500102942,1.5832845831252351,Morning,Type_A,Expert,1
119.2595937908761,0.730645288101554,20.880325759577552,61.36332185612976,90.55418046135782,0.7904842774694749,Afternoon,Type_C,Intermediate,1
75.82607654758368,1.279309983482484,17.159648011430725,46.45349532598658,140.28015595875047,1.0302504742424097,Night,Type_B,Beginner,1
120.27669444992824,1.215401583794835,27.072344474845835,59.90305454598427,129.7903109948484,1.1133637243396168,Morning,Type_A,Intermediate,1
75.76590447363779,0.7912163363257416,25.7005560812184,46.34036471590504,143.4607628203627,1.5303175383626426,Morning,Type_C,Intermediate,1
128.58756790080375,0.7003985311541226,21.13016096182028,33.550319416778116,133.66518248871063,1.8910216676155536,Morning,Type_A,Expert,1
98.11907209886209,1.265000677233854,22.77648464914004,52.02315672539776,54.18106011533014,1.0744049242554312,Night,Type_C,Intermediate,1
128.60566529142022,0.8669951789920686,24.97774266617833,48.17314905554582,110.65293910758234,0.7715319911777827,Night,Type_C,Beginner,1
106.29073118470276,0.8115385617132984,17.472083847713066,40.11519548806309,119.76368815154709,1.6184363655504805,Night,Type_B,Beginner,1
114.35581476389811,1.1149048646989212,15.407966916118804,65.68453339867077,116.48574757163,2.209299662757507,Morning,Type_C,Expert,1
72.35126753525924,0.7653422433047957,19.76255548780028,45.31413222144005,77.19564347583507,1.3364641727361561,Morning,Type_B,Expert,1
86.96841775458458,0.8587897588016802,23.933775294542446,31.565044457291258,92.56303514649916,1.4515458178941232,Night,Type_B,Intermediate,1
77.21179367279014,1.2850568081272278,22.29909136922188,45.28542960810361,53.902913808359585,1.078417024309725,Night,Type_A,Beginner,1
87.7684118513287,1.0836776646844062,25.388319402946905,46.980392316014786,59.409412769567325,2.1176682466321073,Night,Type_A,Beginner,1
77.12366313725464,1.0124066748895322,27.295347083618026,64.4655089277664,106.05119006191839,0.7413298907684769,Afternoon,Type_C,Beginner,1
89.07899076363856,0.9387511689009627,22.32663700095414,61.967328324201745,108.24117644655801,0.842177435384234,Night,Type_A,Intermediate,1
94.8557796708802,1.164700572930521,17.014005355767374,37.998663436316974,70.12292906236388,2.49991322551545,Morning,Type_C,Expert,1
73.84884978092707,0.7845744859142162,27.759419996984487,63.561169038354834,94.82027237415463,1.86443150525904,Night,Type_A,Beginner,1
111.54832716220119,1.2804026812221894,23.624854909111715,39.91708913014661,97.20772597486615,1.596104813153421,Night,Type_C,Intermediate,1
103.99608725239452,1.216673804839472,26.09906221174306,43.677365926571724,51.13367775351803,2.0902158903166246,Afternoon,Type_A,Intermediate,1
85.92336945636673,1.070594189541546,25.569969804124373,33.07273815909965,64.25207833024929,2.4937649093428833,Morning,Type_C,Intermediate,1
101.39488320800197,0.7257437142415348,29.523176569968626,32.214252525374555,112.43000572826787,0.8817485617015086,Night,Type_A,Intermediate,1
75.6364306455065,1.1205133896686426,19.42960983503721,57.2344048324455,149.28201077976172,2.0827860775155522,Afternoon,Type_C,Expert,1
104.55678973337075,1.2479706045312886,25.57960159168893,66.93364338086931,115.03917479374361,1.1843241651743215,Night,Type_C,Beginner,1
125.75777185457284,1.0147462404871757,20.485144996888774,49.720674169513146,62.021666718785994,1.9624653699705423,Afternoon,Type_A,Beginner,1
89.11413714707942,0.9125348930963577,20.931160813779627,63.763748478343324,132.14402970991065,1.915319455075554,Afternoon,Type_C,Beginner,1
110.04462279782089,0.7721664069876817,18.45891954988082,61.750049987706134,93.1537721181584,2.4966600855960825,Afternoon,Type_A,Expert,1
77.90787174426353,1.152940662482541,20.16015263476281,56.58714893525317,58.37002092144442,0.7237441036729317,Afternoon,Type_A,Intermediate,1
112.97963224711393,1.2310131107270839,29.224451274873946,69.12915724471114,109.98245833260225,0.5042507896330555,Morning,Type_A,Beginner,1
87.36436557683206,0.7601510464455091,19.388562704214014,62.08751683505544,72.80460981649189,1.9955689292222456,Afternoon,Type_B,Expert,1
80.991481720427,1.1553907328514053,18.6898590893488,40.99377576857046,91.67817473795294,1.6375538365976137,Morning,Type_A,Expert,1
105.19077608860499,0.7102362917554584,23.74706967710733,61.56056984884432,81.82942498743513,1.8817482559233136,Morning,Type_B,Intermediate,1
71.20645277124962,1.2802329508463317,18.870539351126318,57.70646585135614,114.28539475072395,2.0070500696527955,Night,Type_C,Beginner,1
119.73640175304178,1.0690348123810578,22.100785883914426,45.98081786545407,93.1034672806622,1.4870131035516725,Morning,Type_C,Beginner,1
70.28172857155282,1.0314634353949799,27.512643848343554,33.0718988090846,60.39820932164764,1.213069050081169,Night,Type_B,Intermediate,1
110.66899220777381,0.8775699001533567,18.456004714607634,38.57438118472399,71.56755661320543,2.0407517726049966,Morning,Type_B,Beginner,1
86.20047839152988,1.25757500294187,21.4003711827588,61.8895156657342,100.04452736380615,1.2602598573321089,Morning,Type_C,Expert,1
114.1116413273557,0.8595433764020746,24.157346025300477,39.93941152544197,128.918422707076,1.7443845389808323,Morning,Type_B,Expert,1
127.7313127070463,1.196887967930017,23.184433868602284,69.91431932093391,50.97432652376352,2.286812053031309,Morning,Type_A,Expert,1
84.92518861119748,1.2910652076022793,29.62084856122856,57.75952559954178,111.24272839894,0.8167829442027779,Night,Type_A,Expert,1
104.56944006507021,1.1700379873088835,25.205553815927928,49.088899228704314,61.58817586756662,0.5178123197839151,Morning,Type_A,Intermediate,1
105.52251587631034,1.0113939522318591,26.099193630726596,52.81746760847709,110.40494237681695,1.0135132223973982,Night,Type_B,Intermediate,1
104.3351143474524,0.7396445583110031,29.504339219501,54.43490894165745,133.68076354782488,2.0949438868931773,Morning,Type_B,Intermediate,1
83.3848979584371,0.9834482735026437,21.216570378427814,68.75779280130493,72.8482966476935,1.6336512849803215,Afternoon,Type_A,Beginner,1
127.1649406910191,0.9629535681830221,20.33069722591577,36.469647785260776,99.55147524772677,2.392321727070864,Night,Type_A,Intermediate,1
96.82752271705763,0.8216776247121971,15.657936446495738,40.895832106430184,127.4052925844535,1.5957481997233587,Afternoon,Type_C,Expert,1
120.78452034826768,0.9541525820285827,17.763064597782407,58.38364191884975,67.55774792546207,1.031562765177299,Night,Type_B,Intermediate,1
111.96875651905026,0.9146547304482032,18.557844480775138,39.59431932574262,65.25611427019615,2.031770609398672,Morning,Type_B,Beginner,1
87.84621705130802,0.7982105566909891,17.752567006070077,64.85188648808202,140.50458686392602,1.8151007718300207,Night,Type_A,Expert,1
118.82786918214863,0.9648244859994917,26.321758397948468,43.86136702632474,119.46466513738964,2.1413667199231727,Morning,Type_B,Intermediate,1
93.79034445081908,0.8576799737946934,23.038244719141673,37.233575996632766,123.65733630422217,1.835996952044835,Night,Type_A,Expert,1
122.86619182666969,1.0132374524093586,25.01450702187701,31.90483043399274,134.39686276120403,1.4038980207390308,Morning,Type_A,Beginner,1
104.87637235815151,0.7210960358297165,27.306932412590605,53.823801612718,103.94257808850114,1.0541653381874208,Night,Type_A,Intermediate,1
122.90412171129117,1.2437388518723704,18.46160911928842,63.011287582182064,98.84054991924637,0.6112009295385179,Afternoon,Type_B,Intermediate,1
111.55189540466596,1.1898185833119137,19.888859097322488,40.95172444595165,105.62573515833802,1.115872505350732,Night,Type_B,Expert,1
113.51525678917844,1.0315487995063028,25.62540400554895,66.70157945035281,121.70179689321408,0.5925169551332374,Night,Type_B,Beginner,1
100.07946291560214,1.211085149654346,20.89138418856709,60.30937080472019,89.09373051522614,1.3600541415040748,Night,Type_B,Intermediate,1
127.36501808339344,1.2774370442864802,15.439064101515662,32.45202729995139,59.51682467169839,0.9515998237809606,Morning,Type_B,Intermediate,1
108.63941195377825,0.7663133764315964,21.52432828540317,52.90531986699,63.55968845828846,1.9072952165839792,Afternoon,Type_A,Intermediate,1
95.43130291349078,1.0784990850458822,28.624096296231215,52.69763761301063,147.39029580424034,0.9403570531130021,Morning,Type_A,Expert,1
106.38359284767546,1.2987964005613952,21.13532267389312,38.09489219743921,55.17176623407825,0.6628636711326761,Afternoon,Type_B,Beginner,1
71.15159189856001,1.2927335016001158,19.983733746641207,43.38177514662886,121.16193374491492,2.1775945567999457,Night,Type_B,Intermediate,1
88.09448900047296,1.0619937953744467,29.842876244175407,48.33115574335049,144.36815284210033,0.62006572058853,Morning,Type_C,Beginner,1
109.61041224956111,0.77681252227049,24.666233463555198,31.92311284949674,62.92595472405831,2.001916918698984,Morning,Type_C,Intermediate,1
87.40465643262664,1.049915698594317,20.48997039706771,35.99105637143551,122.22643778520782,2.358850651963267,Night,Type_C,Beginner,1
107.08092573993049,0.701238781344653,16.53029297045711,36.56017556442235,80.24565979803107,0.7142582373627493,Morning,Type_C,Beginner,1
95.72612205674596,0.8193468008001157,26.81774167419632,45.16943017825564,73.6965018311164,1.6193358597381877,Afternoon,Type_B,Beginner,1
78.12844385334701,1.2736738957359761,25.621124002316364,59.89429834706321,135.26226082130756,1.4034534205067355,Morning,Type_B,Beginner,1
87.89693955736185,0.8982643435617064,28.828736988728473,63.252146363890354,140.93536915859838,2.097420117432447,Night,Type_C,Intermediate,1
104.1978946420759,1.0830340634661693,18.259134450420124,36.51396184068155,84.70505093923802,1.746960012209375,Night,Type_A,Beginner,1
105.45236567489039,0.8685156967793456,16.72386524982348,60.07624144027079,113.26475367092675,1.056546873142305,Morning,Type_B,Intermediate,1
104.45951493097473,1.2686931322669537,25.861087896135956,56.82839833552677,67.59376343344613,0.5029380122847404,Afternoon,Type_A,Intermediate,1
109.19204919142803,1.1371352379696922,18.050937629980435,65.62749567655513,128.97594364262528,1.4657354576830315,Night,Type_C,Beginner,1
109.12619620010133,0.8977906945488475,17.641557566842444,68.75165015780686,138.12398878757062,2.288217764786933,Afternoon,Type_B,Expert,1
95.88510612603844,1.1750568527082226,19.79711003094108,34.97842435239764,81.86723521815287,2.3107263406453344,Morning,Type_B,Expert,1
123.79279575106378,0.7648993146858025,27.252377122176565,33.226954456832665,115.29669842474817,0.7505939661069887,Night,Type_B,Expert,1
92.0537122028738,0.9353913640392757,23.093049076644462,61.989205158080374,137.64176978914924,2.221353934717378,Morning,Type_B,Beginner,1
96.15189551593761,0.8327308766389554,15.687755326534214,36.48683492343434,51.537490624975646,0.5688625715936284,Afternoon,Type_A,Intermediate,1
123.51540130094033,1.1102358683656277,21.95842011988976,37.78298097028828,135.5735262079755,0.6846985506804244,Afternoon,Type_A,Beginner,1
118.37163934276515,0.7614677690631582,25.259694170497127,65.28143690103308,107.21143441720545,2.432441624729001,Afternoon,Type_C,Beginner,1
112.23331501242198,0.9382154993696045,23.075526577035234,67.558595884101,91.40153847751512,1.2739348143831095,Night,Type_B,Expert,1
76.01361323873806,0.8659898381255138,23.58675327234834,42.73884975691896,102.26158468487513,0.6415677933054418,Night,Type_A,Expert,1
125.16895682468041,1.0038057515942824,18.37165992588997,63.68672401751976,132.4062008061992,1.4409107087070427,Night,Type_C,Intermediate,1
112.85447797294668,0.9099386083023273,27.716089973930224,64.35427638254603,122.21295495500296,0.5922740394695176,Afternoon,Type_A,Beginner,1
129.930820394072,1.1238463466002067,23.42098076386686,54.21561922008145,100.12648506822494,0.5327403097987191,Night,Type_A,Expert,1
78.96689827947962,0.7147462145841796,25.698690195610148,52.643537922525795,98.76523259374221,1.6235004588717292,Afternoon,Type_B,Beginner,1
122.08756344209286,1.0803921527835445,29.727963255199537,53.03353636982439,139.92577126953836,0.9224124395901934,Night,Type_C,Beginner,1
79.74957608058249,0.838342773816292,21.42297986511798,42.05156750570892,73.23422036036078,1.7438251795765327,Morning,Type_B,Intermediate,1
106.93357385703065,0.8612254172541096,28.215999190147627,54.75468155755963,59.57016958091397,1.1693985276873629,Morning,Type_A,Intermediate,1
77.4291989709665,1.1801533621501141,15.109215209116876,39.7432108443428,117.86381186954318,0.7649540657692055,Afternoon,Type_A,Intermediate,1
120.88049375933406,1.2733410363882527,15.501109389226801,37.10529160302435,120.22117122057644,2.4688037164566756,Afternoon,Type_C,Expert,1
118.43913752350065,0.889930126016252,23.854198825932254,46.518018176960254,106.83860268209585,0.9998828309641947,Morning,Type_A,Intermediate,1
104.14604431687559,1.1960831622214454,19.67174093313301,58.23121691937741,76.25365450781561,0.6239542921483934,Afternoon,Type_B,Expert,1
94.43099783355999,0.7623945027827398,18.724148505295503,54.85710749405857,79.59530604047663,1.0576732404006586,Afternoon,Type_A,Intermediate,1
74.15001972730829,1.0803889918044298,19.16903035813438,68.5952831735881,111.7043228861707,1.0034001118004232,Night,Type_B,Beginner,1
111.84572638867382,1.1506193797209514,19.776044019158814,55.858236454628894,77.29583423480324,1.09929260843516,Night,Type_B,Intermediate,1
97.21256096068413,0.7935867568206739,25.93421544215134,35.65256199183682,99.96212124009409,1.2113484624014925,Night,Type_C,Intermediate,1
113.32333596822087,0.9556014326017364,23.537939583464166,36.44872853170072,83.20743498845871,2.110330361559138,Afternoon,Type_C,Beginner,1
121.98293955571775,1.2356242985493888,26.835539588390002,33.722685603113284,101.04381761346494,0.6195688718956038,Night,Type_C,Intermediate,1
128.53129030017314,0.7621470780690233,27.452948697525777,37.64695059988052,72.93638996894344,1.209065340131515,Night,Type_B,Intermediate,1
121.34820054355666,0.7108578149208851,27.64402288951923,53.918036027164845,69.80604783152832,0.7074910859304624,Night,Type_B,Expert,1
70.70284505110011,1.0543512274287603,21.219662237623314,63.53145900059261,123.39983398129095,2.46439329218008,Afternoon,Type_A,Intermediate,1
91.59868386870184,0.96131892431856,21.31910094474616,65.75470608269829,88.57275373604065,0.7879434646283063,Night,Type_A,Expert,1
113.79943374544348,1.1792135493303415,28.89398820210876,46.00175546740194,73.25661911647144,1.4580698896175919,Night,Type_B,Intermediate,1
80.29778063568644,1.2540733229224639,24.926453919066155,52.34332114348927,135.84204014821603,1.4600868652078183,Afternoon,Type_B,Intermediate,1
101.26219637224776,0.8794921867262897,16.20700775968708,62.36798368603254,90.17004765201963,2.062356417136918,Afternoon,Type_B,Expert,1
73.26027930035522,0.9330424703014631,23.132804311387027,42.482820847806764,61.58701652605477,1.0442917425826665,Night,Type_B,Expert,1
81.999791493784,0.991763251797589,20.340108894523603,53.826760177547804,120.80479638455523,1.9755477150333391,Afternoon,Type_A,Expert,1
71.11130766763684,1.0528908762611797,29.811524845745446,36.963300442146625,77.99719892417042,0.5526771182817147,Night,Type_B,Intermediate,1
117.62186220144524,1.29031229780897,15.204831096934388,49.06161362072379,106.52422453590412,2.354300875294647,Morning,Type_A,Expert,1
83.4354812836228,1.118398150498031,24.18271309605837,36.922890414538735,112.36930402621593,0.6979113025158354,Morning,Type_A,Intermediate,1
90.72110084181416,0.9337291044073412,25.85434641598287,48.49705561196582,146.25743710919204,1.4616590087571122,Afternoon,Type_C,Expert,1
125.68487760793545,0.8582606118702772,19.33360157036033,45.87278767070318,69.11012006151671,0.846859426523346,Morning,Type_A,Beginner,1
112.26486411541197,1.2667754310532744,29.604622773847982,47.330592940019734,78.41720572703383,1.2372335459316484,Night,Type_A,Expert,1
71.91033577187847,0.7813290598651038,27.89304940532567,39.74848904426072,143.22198320783207,1.7840410335389736,Afternoon,Type_A,Intermediate,1
79.88164938987477,1.1321595115028549,28.73479261478719,35.44173369514024,121.82929063140008,0.784944349952903,Afternoon,Type_B,Intermediate,1
107.28870408998581,1.2552370151754646,15.288480890273227,41.026613116795424,94.93309969752121,1.0782170398608855,Afternoon,Type_A,Intermediate,1
104.63371531625006,1.0987993519206631,23.548082269722133,39.58320156975637,123.47733972292893,1.8583646654070196,Night,Type_A,Beginner,1
84.27356928247052,0.9538326640996726,19.4197536293182,59.371848103377985,91.33851232096328,2.18908909519427,Afternoon,Type_C,Beginner,1
126.05283987548762,0.8193945639552904,27.73542952403494,58.67900291926184,91.00515213789782,1.685795524802031,Night,Type_B,Expert,1
106.83795735795377,0.9204851933511563,24.49274485372444,53.37931975057089,65.64167542241138,1.545969330558047,Morning,Type_B,Beginner,1
102.1379681814975,1.1241230856520732,23.083155064816644,33.65335192675101,102.20482465927827,0.7192180245399789,Afternoon,Type_C,Beginner,1
105.39459858127427,1.0897205345051781,16.718822545134085,52.65047417120132,76.26644141850278,0.7930809231065326,Morning,Type_C,Beginner,1
113.80732177100617,1.2567856999590148,23.10334207179286,33.16948103762391,113.35934359532996,2.4163827423150988,Night,Type_A,Intermediate,1
88.71669972877612,1.2201165481956249,24.4785621953464,30.726920771049514,89.86061828393645,0.505249720167291,Morning,Type_C,Expert,1
93.89326373296551,1.189690451359821,29.338684639653067,44.10384460550623,135.37210327292985,1.4688373726948583,Afternoon,Type_C,Beginner,1
82.59062493850733,1.2468705252104573,23.77576515635804,39.621796762555974,127.13625911305236,2.0126849614842492,Morning,Type_A,Intermediate,1
81.17158035282017,0.8658022916422297,29.511009026184816,53.7859072573217,64.7933233193559,0.9199260604125568,Afternoon,Type_C,Beginner,1
126.66234339903602,0.9217141240837897,29.42409173409993,67.14569952278455,109.10919631856152,1.419127432655727,Morning,Type_B,Expert,1
114.37304770295725,0.9279363422716105,24.75300503750396,58.794081110847685,121.37406204838045,1.486122381890442,Morning,Type_C,Expert,1
99.42752851705403,1.0362703532258681,22.58861976177133,60.69443447883948,101.44409116098255,1.020794315403056,Morning,Type_A,Intermediate,1
83.6448776783994,1.1009309377256626,21.99032615739074,68.03572441482491,61.394728199082905,2.2575025021323514,Morning,Type_C,Expert,1
85.26138890622357,0.8720300098242366,28.355678416736737,55.3636432358627,100.32473941239354,2.3503123601444647,Afternoon,Type_B,Intermediate,1
73.48174961943253,0.7116774803855802,15.423850244576352,53.10923765639302,93.28989896562976,1.9986737008376536,Morning,Type_B,Beginner,1
96.06499753348724,0.9395334301947456,16.707122970353574,54.07471903810834,82.57544359864232,0.517273183434094,Morning,Type_C,Intermediate,1
88.70775291964615,0.8851167757326402,16.53107593678728,64.63221026269864,108.25355715461467,1.7578511354648316,Morning,Type_A,Expert,1
111.78060932892757,1.2653108314108288,26.354029876815822,45.523961408279405,82.4872332987641,0.9642237359611985,Afternoon,Type_A,Beginner,1
92.66511035754885,1.2329590243264261,20.09476535778802,61.81344901552016,73.55566870052905,1.0343693182279312,Morning,Type_B,Expert,1
80.7762206535781,1.2161864070060517,24.569528171110512,56.09027739908646,123.59012753843811,0.8676079098082472,Morning,Type_B,Beginner,1
71.48072370347987,1.0917998565671458,24.056743557638484,42.18286203127853,71.33710213825422,1.6448228569131826,Afternoon,Type_C,Intermediate,1
74.03497788779491,0.9065734988193633,20.787419546137976,30.547536439363668,130.52882554318364,1.393437311906995,Morning,Type_C,Intermediate,1
110.76356640991403,1.0293095604395828,22.97351583363598,38.3967996034768,147.91610062183798,0.8871282187388676,Night,Type_A,Beginner,1
97.22181067336271,1.1891350244298238,24.6770780035749,57.999550585074445,94.12387164531593,2.365281862040236,Morning,Type_B,Intermediate,1
102.19475266652333,0.7591662212336866,29.114254948172075,53.187612389809395,131.23923859918668,0.9784463066388627,Night,Type_A,Expert,1
123.80027758242053,1.1806449281531828,23.63451109291472,40.98378799281144,66.83677283898187,2.057477807014244,Morning,Type_A,Beginner,1
